,Title,Movie Rating,Year,Gross Income,Movie Genre,Movie Runtime,IMDb Rating,Votes
7740,The Illusionist,PG,2010,2.23,"Animation,Drama,Fantasy",80,7.5,34242.0
7741,The Insult,R,2017,1.0,"Crime,Drama,Thriller",113,7.7,15522.0
7742,L'ultima meta,R,1991,0.0,Action,95,4.6,0.0
7743,L.A. Confidential,R,1997,64.62,"Crime,Drama,Mystery",138,8.2,546003.0
7744,L.A. D.J.,R,2004,0.0,Comedy,92,5.2,0.0
7745,L.A. Goddess,R,1993,0.0,"Comedy,Drama,Romance",96,4.4,0.0
7746,L.A. Nights,PG-13,2011,0.0,Drama,83,8.2,0.0
7747,L.A. Sheriff's Homicide,PG-13,2003,0.0,Drama,82,5.5,0.0
7748,L.A. Story,PG-13,1991,28.86,"Comedy,Drama,Fantasy",95,6.7,31291.0
7749,L.A. Twister,R,2004,0.05,Comedy,92,5.9,255.0
7750,L.A. Wars,R,1994,0.0,"Action,Drama",88,5.5,0.0
7751,L.I.E.,R,2001,1.14,"Crime,Drama",97,7.1,9674.0
7752,LA 92,R,2017,0.0,"Documentary,Crime,History",114,8.2,0.0
7753,LA Blues,R,2007,0.0,Comedy,95,5.9,0.0
7754,LBJ,R,2016,2.47,"Biography,Drama,History",98,6.5,6254.0
7755,LL Cool J: Ain't Nobody,G,1996,0.0,"Short,Music",4,4.4,0.0
7756,LOL,PG-13,2012,0.05,"Comedy,Drama,Romance",97,4.4,54568.0
7757,LUV,R,2012,0.14,"Crime,Drama",94,6.0,2103.0
7758,LUVumentary,R,2009,0.0,"Short,Comedy,Drama",12,7.4,0.0
7759,La Bare,R,2014,0.0,Documentary,91,6.0,0.0
7760,La Cucaracha,R,1998,0.03,"Comedy,Crime,Drama",95,6.0,357.0
7761,La La Land,PG-13,2016,151.1,"Comedy,Drama,Music",128,8.0,528033.0
7762,La Luna,G,2011,0.0,"Animation,Short,Drama",7,8.0,0.0
7763,La Marionette,PG,2004,0.0,"Family,Fantasy,Short",8,7.2,0.0
7764,La Mission,R,2009,1.04,Drama,117,7.0,1821.0
7765,La caja,R,2005,0.0,Thriller,91,7.9,0.0
7766,The City of Lost Children,R,1995,1.51,"Fantasy,Sci-Fi",112,7.5,66046.0
7767,The Line,R,2009,0.0,"Action,Crime,Drama",95,5.2,0.0
7768,Under the Same Moon,PG-13,2007,12.59,"Adventure,Drama",106,7.3,6734.0
7769,The Science of Sleep,R,2006,4.66,"Comedy,Drama,Fantasy",105,7.3,68192.0
7770,La taqueria,R,2003,0.0,Comedy,82,6.5,0.0
7771,Labor Day,PG-13,2013,13.36,"Drama,Romance,Thriller",111,6.9,43878.0
7772,Labor Pains,R,2000,0.0,"Comedy,Drama,Romance",90,5.0,0.0
7773,Labor Pains,PG-13,2009,0.0,"Comedy,Romance",89,4.8,0.0
7774,Labou,G,2008,0.0,"Adventure,Comedy,Family",95,4.9,0.0
7775,Lackawanna Blues,PG-13,2005,0.0,"Drama,Music",95,7.8,0.0
7776,Ladder 49,PG-13,2004,74.54,"Action,Drama,Thriller",115,6.5,56515.0
7777,Ladies Night,R,2005,0.0,"Thriller,Drama,Crime",85,5.5,0.0
7778,Ladies of the House,G,2008,0.0,Drama,96,6.0,0.0
7779,Ladrones,PG-13,2015,3.06,Comedy,97,5.1,270.0
7780,Ladrón que roba a ladrón,PG-13,2007,4.0,"Action,Adventure,Comedy",98,6.7,1861.0
7781,Lady Bird,R,2017,48.96,"Comedy,Drama",94,7.4,255055.0
7782,Lady Driver,PG,2020,0.0,Sport,104,5.9,0.0
7783,Lady Gaga: Always Remember Us This Way,G,2018,0.0,"Short,Music,Romance",3,8.4,0.0
7784,"Lady Gaga: Beautiful, Dirty, Rich",R,2008,0.0,"Animation,Short,Music",3,6.7,0.0
7785,Lady and the Tramp,PG,2019,0.0,"Adventure,Comedy,Drama",111,6.3,0.0
7786,Lady and the Tramp II: Scamp's Adventure,G,2001,0.0,"Animation,Adventure,Family",69,5.8,0.0
7787,Lady in the Box,R,2001,0.0,Mystery,105,6.1,0.0
7788,Lady in the Water,PG-13,2006,42.29,"Drama,Fantasy,Mystery",110,5.5,96183.0
7789,Lady-Like,R,2017,0.0,"Comedy,Romance",82,4.8,0.0
7790,Ladybugs,PG-13,1992,14.8,"Comedy,Sport",90,5.5,9246.0
7791,Ladykiller,R,1992,0.0,"Thriller,Crime",96,5.2,0.0
7792,Ladykiller,R,1996,0.0,Thriller,83,4.7,0.0
7793,Laggies,R,2014,0.44,"Comedy,Drama,Romance",99,6.4,42654.0
7794,Double Edge,PG-13,1992,0.0,"Drama,Thriller",81,5.4,0.0
7795,Laid to Rest,R,2009,0.0,"Horror,Thriller",90,5.3,0.0
7796,Lakay,PG,2014,0.0,Documentary,83,8.1,0.0
7797,Lake City,R,2008,0.0,"Crime,Drama",93,5.8,0.0
7798,Lake Consequence,R,1993,0.0,"Drama,Romance",90,4.8,0.0
7799,Lake Dead,R,2007,0.0,"Horror,Thriller",90,4.1,0.0
7800,Lake Los Angeles,PG,2014,0.0,Drama,85,6.7,0.0
7801,Lake Placid,R,1999,31.77,"Action,Comedy,Horror",82,5.7,57553.0
7802,Lakeboat,R,2000,0.0,Drama,98,6.1,0.0
7803,Lakeview Terrace,PG-13,2008,39.26,"Crime,Drama,Thriller",110,6.1,50022.0
7804,Lalaloopsy Girls: Welcome to L.A.L.A. Prep School,G,2014,0.0,Animation,46,7.1,0.0
7805,Lamb,R,2015,0.01,Drama,97,6.3,1910.0
7806,Lamb to the Slaughter,PG,2002,0.0,Mystery,90,6.9,0.0
7807,Lambert & Stamp,R,2014,0.18,"Documentary,Biography,History",117,6.6,702.0
7808,Lana's Rain,R,2002,0.0,Drama,107,6.4,0.0
7809,Land Ho!,R,2014,0.73,"Adventure,Comedy",95,6.0,2490.0
7810,Land of the Blind,R,2006,0.01,"Drama,Thriller",110,6.5,3593.0
7811,Land of the Dead,R,2005,20.7,"Horror,Sci-Fi,Thriller",93,6.2,93648.0
7812,Land of the Free,R,1998,0.0,"Action,Thriller",100,4.5,0.0
7813,Land of the Lost,PG-13,2009,49.44,"Action,Adventure,Comedy",102,5.3,67949.0
7814,Landline,R,2017,0.94,"Comedy,Drama",97,6.4,4292.0
7815,Landslide,PG-13,1992,0.0,"Drama,Thriller",95,4.9,0.0
7816,Landspeed,PG-13,2002,0.0,"Drama,Sport",94,4.1,0.0
7817,Language of a Broken Heart,R,2011,0.04,"Comedy,Romance",100,5.8,313.0
7818,Lansky,R,1999,0.0,"Crime,Drama",116,5.4,0.0
7819,Lap Dance,R,2014,0.0,Drama,100,4.8,0.0
7820,Lap Dancer,R,1995,0.0,Drama,82,5.0,0.0
7821,Lap Dancing,R,1995,0.0,Drama,90,4.3,0.0
7822,Lara Croft Tomb Raider: The Cradle of Life,PG-13,2003,65.66,"Action,Adventure,Fantasy",117,5.6,133513.0
7823,Lara Croft: Tomb Raider,PG-13,2001,131.14,"Action,Adventure,Fantasy",100,5.8,202230.0
7824,Larceny,R,2004,0.0,Comedy,101,4.4,0.0
7825,Larger Than Life,PG,1996,8.29,"Comedy,Family",93,5.6,7016.0
7826,Larger Than Life in,PG,2009,0.25,"Documentary,Musical",88,8.2,34.0
7827,Larry Crowne,PG-13,2011,35.61,"Comedy,Drama,Romance",98,6.1,65197.0
7828,Larry Gaye: Renegade Male Flight Attendant,R,2015,0.0,"Comedy,Drama,Fantasy",99,4.5,0.0
7829,Lars and the Real Girl,PG-13,2007,5.97,"Comedy,Drama,Romance",106,7.3,140769.0
7830,Larva,R,2005,0.0,"Horror,Sci-Fi",96,4.2,0.0
7831,Lassie,PG,1994,9.98,"Family,Adventure",94,5.9,5874.0
7832,Lassie,PG,2005,0.65,"Adventure,Comedy,Drama",100,6.7,4234.0
7833,Last Action Hero,PG-13,1993,50.02,"Action,Adventure,Comedy",130,6.4,142043.0
7834,Last Bullet,PG,2008,0.0,"Short,War",15,8.2,0.0
7835,Last Call,R,1991,0.0,"Drama,Thriller",90,4.0,0.0
7836,Last Call,PG-13,2016,0.0,"Short,Crime,Mystery",11,7.7,0.0
7837,Last Call at the Oasis,PG-13,2011,0.04,Documentary,105,7.4,440.0
7838,Last Chance,R,1999,0.0,Drama,98,6.8,0.0
7839,Last Chance,PG-13,2007,0.0,N/A,88,4.5,0.0
7840,Last Chance Cafe,PG-13,2006,0.0,"Crime,Family,Romance",88,5.7,0.0
7841,Last Chance Harvey,PG-13,2008,14.88,"Drama,Romance",93,6.6,20854.0
7842,Last Chance for Christmas,PG,2015,0.0,"Family,Fantasy,Romance",87,6.2,0.0
7843,Last Christmas,PG-13,2019,0.0,"Comedy,Drama,Fantasy",103,6.5,0.0
7844,Sexual Predator,R,2001,0.0,Thriller,85,4.4,0.0
7845,Last Dance,R,1996,5.86,"Drama,Thriller",103,5.7,4113.0
7846,Last Day of Summer,R,2009,0.05,"Comedy,Drama",85,5.3,844.0
7847,Last Days,R,2005,0.45,"Drama,Music",97,5.8,22054.0
7848,Last Days in the Desert,PG-13,2015,0.0,Drama,98,5.6,0.0
7849,Last Exit,R,2008,0.0,Drama,60,4.5,0.0
7850,Last Fair Deal,R,2002,0.0,Action,101,4.9,0.0
7851,"Last Fast Ride: The Life, Love and Death of a Punk Goddess",R,2011,0.0,Documentary,86,7.6,0.0
7852,Last Flag Flying,R,2017,0.97,"Comedy,Drama,War",125,6.9,23746.0
7853,Last Flight Out,PG,1990,0.0,Drama,95,6.1,0.0
7854,Last Flight of the Champion,PG,2013,0.0,"Animation,Comedy,Family",88,4.9,19.0
7855,Last Gasp,R,1995,0.0,"Horror,Thriller",93,4.6,0.0
7856,Last Holiday,PG-13,2006,38.36,"Comedy,Romance",112,6.5,29889.0
7857,Once Upon a Time in Queens,R,2013,0.0,"Comedy,Drama",98,6.0,0.0
7858,Last Knights,R,2015,0.0,"Action,Drama,History",115,6.2,0.0
7859,Last Kung Fu Monk,R,2010,0.0,"Action,Adventure,Comedy",93,4.1,0.0
7860,Last Light,R,1993,0.0,"Action,Drama,Thriller",104,6.4,0.0
7861,Last Man Club,PG-13,2016,0.0,Drama,95,5.5,0.0
7862,Last Man Standing,R,1996,17.6,"Action,Crime,Drama",101,6.4,55647.0
7863,Last Man Standing,R,1995,0.0,"Action,Drama",96,5.5,0.0
7864,Last Moment of Clarity,R,2020,0.0,Thriller,90,5.2,0.0
7865,Last Night,R,2010,0.1,"Drama,Romance",93,6.6,47544.0
7866,The Last Rampage,R,2017,0.0,"Crime,Drama,Mystery",93,5.7,0.0
7867,Last Resort,PG-13,1996,0.0,"Action,Adventure,Drama",86,4.6,0.0
7868,Last Ride,R,2001,0.0,"Adventure,Action,Comedy",106,6.4,0.0
7869,Last Rites,R,1998,0.0,"Crime,Drama,Thriller",90,6.4,0.0
7870,Last Shift,R,2014,0.0,"Horror,Mystery",88,5.8,0.0
7871,Last Stop for Paul,PG-13,2006,0.01,Comedy,83,6.4,550.0
7872,Last Summer in the Hamptons,R,1995,0.4,"Comedy,Drama",108,5.8,388.0
7873,Last Sunset,R,2006,0.0,"Drama,Romance,Thriller",84,4.4,0.0
7874,Last Vegas,PG-13,2013,63.91,"Comedy,Drama",105,6.6,129767.0
7875,Last of Our Kind,R,2012,0.0,"Short,Fantasy,Music",12,8.5,0.0
7876,Last of the Dogmen,PG,1995,7.4,"Adventure,Western",118,7.0,5063.0
7877,Last to Surrender,R,1999,0.0,"Action,Adventure",95,5.2,0.0
7878,Late Bloomer,G,2012,0.0,"Short,Reality-TV",6,8.5,0.0
7879,Late Last Night,R,1999,0.0,Comedy,90,5.7,0.0
7880,Late Night,R,2019,15.5,"Comedy,Drama",102,6.5,32841.0
7881,Late for Dinner,PG,1991,8.91,"Drama,Sci-Fi",99,6.4,1725.0
7882,Latham Entertainment Presents,R,2003,0.0,Comedy,90,6.8,0.0
7883,Latin Dragon,R,2004,0.0,"Action,Adventure",101,4.2,0.0
7884,Latter Days,R,2003,0.82,"Comedy,Drama,Romance",107,7.0,17206.0
7885,Laughing Dead,PG-13,1998,0.0,Horror,85,5.3,0.0
7886,In Search of a Woman,R,2004,0.0,"Comedy,Drama",96,4.8,0.0
7887,Laughing Out Loud: America's Funniest Comedians,PG,2001,0.0,Comedy,300,5.3,0.0
7888,Laughing at the Moon,PG,2016,0.0,Comedy,116,6.1,0.0
7889,Laughing to the Bank,R,2011,0.0,Comedy,87,4.7,0.0
7890,Laughter Is Medicine,R,2018,0.0,Comedy,60,4.3,0.0
7891,Laughter on the 23rd Floor,R,2001,0.0,Comedy,102,6.6,0.0
7892,Laura Smiles,R,2005,0.0,Drama,98,5.7,232.0
7893,Laurel Avenue,R,1993,0.0,Drama,180,7.7,0.0
7894,Laurel Canyon,R,2002,3.66,Drama,103,6.4,16248.0
7895,Lava,G,2014,0.0,"Animation,Short,Family",7,7.3,0.0
7896,Lavender,R,2019,0.0,"Short,Drama,Romance",11,6.2,0.0
7897,Law Abiding Citizen,R,2009,73.34,"Action,Crime,Drama",109,7.4,279025.0
7898,Lawless,R,2012,37.4,"Crime,Drama",116,7.3,232592.0
7899,Lawless,PG-13,2010,0.0,"Short,Action,Biography",6,8.8,0.0
7900,Laws of Attraction,PG-13,2004,17.85,"Comedy,Romance",90,5.9,22602.0
7901,Laws of Gravity,R,1992,0.12,"Crime,Drama",100,6.8,981.0
7902,Lay the Favorite,R,2012,0.02,"Comedy,Drama,Romance",94,4.8,11334.0
7903,Layover,R,2001,0.0,Thriller,95,4.7,0.0
7904,Lazer Team,PG-13,2015,1.15,"Action,Comedy,Sci-Fi",102,5.6,9202.0
7905,The Little Prince,PG,2015,1.34,"Animation,Adventure,Drama",108,7.7,58510.0
7906,The Keys to the House,PG,2004,0.0,Drama,105,7.1,0.0
7907,Le divorce,PG-13,2003,9.07,"Comedy,Drama,Romance",117,4.9,11155.0
7908, Aventures dans le Grand Nord,PG-13,1994–1995,0.0,Adventure,93,5.5,0.0
7909,The Diving Bell and the Butterfly,PG-13,2007,5.99,"Biography,Drama",112,8.0,104714.0
7910,The Red Violin,R,1998,9.47,"Drama,Music,Mystery",130,7.6,32168.0
7911,LeSeurdmin,R,2017,0.0,"Animation,Action,Comedy",80,5.3,0.0
7912,Lean Like a Cholo,R,2010,0.0,Comedy,87,5.8,0.0
7913,Army Dog,PG,2016,0.0,Action,90,4.8,0.0
7914,Leap Year,PG,2010,25.92,"Comedy,Romance",100,6.5,99008.0
7915,Leap of Faith,PG-13,1992,23.37,"Comedy,Drama,Romance",108,6.1,12599.0
7916,Leapin' Leprechauns!,PG,1995,0.0,"Family,Fantasy,Horror",84,4.7,0.0
7917,Learning Curve,PG,1990,0.0,"Biography,Drama,Sport",90,5.8,0.0
7918,Learning from Light: The Vision of I.M. Pei,PG,2009,0.0,Documentary,84,6.7,0.0
7919,Learning to Drive,R,2014,3.45,"Comedy,Drama,Romance",90,6.4,7469.0
7920,Least Among Saints,R,2012,0.03,"Crime,Drama",107,6.5,571.0
7921,Leather Jackets,R,1991,0.0,"Action,Drama",90,4.6,0.0
7922,Leatherface,R,2017,0.0,"Crime,Horror,Thriller",90,5.0,0.0
7923,Leatherface: Texas Chainsaw Massacre III,R,1990,5.77,"Horror,Thriller",85,5.1,14880.0
7924,Leatherheads,PG-13,2008,31.2,"Comedy,Drama,Romance",114,6.0,31608.0
7925,Leave,R,2011,0.0,"Drama,Thriller",84,5.9,0.0
7926,Leave It to Beaver,PG,1997,10.71,"Comedy,Family",84,5.2,4088.0
7927,Leave No Trace,PG,2018,6.05,"Adventure,Drama",109,7.2,53818.0
7928,Leaves of Grass,R,2009,0.07,"Comedy,Crime,Drama",105,6.4,26687.0
7929,Leaves of the Tree,PG,2016,0.0,"Drama,Family,Mystery",96,5.7,0.0
7930,Leaving Las Vegas,R,1995,31.97,"Drama,Romance",111,7.5,117436.0
7931,Leaving Normal,R,1992,1.51,"Comedy,Drama",110,6.6,1385.0
7932,Leaving Scars,R,1997,0.0,"Action,Thriller",90,4.2,0.0
7933,"Lebanon, Pa.",PG-13,2010,0.05,Drama,100,6.3,538.0
7934,Lee's 88 Keys,G,2015,0.0,Music,66,7.8,0.0
7935,Left Behind II: Tribulation Force,PG-13,2002,0.0,"Action,Drama,Fantasy",94,5.0,0.0
7936,Left Behind III: World at War,PG-13,2005,0.0,"Action,Drama,Fantasy",95,4.6,0.0
7937,Legacy,R,1998,0.0,Action,105,4.0,0.0
7938,Legacy of Lies,R,1992,0.0,Thriller,91,5.7,0.0
7939,Legacy of Lies,R,2020,0.0,"Action,Thriller",101,5.0,0.0
7940,Legalese,R,1998,0.0,"Crime,Drama,Romance",92,6.2,0.0
7941,Legally Blonde,PG-13,2001,96.52,"Comedy,Romance",96,6.3,195216.0
7942,Legally Blonde 2,PG-13,2003,90.19,Comedy,95,4.8,62988.0
7943,Legally Exposed,R,1997,0.0,Comedy,88,4.1,0.0
7944,Legend,R,2015,1.87,"Biography,Crime,Drama",132,6.9,164322.0
7945,The Legend of Hallowaiian,PG,2018,0.0,"Animation,Adventure,Family",82,5.4,350.0
7946,Legend of the Guardians: The Owls of Ga'Hoole,PG,2010,55.68,"Animation,Action,Adventure",97,6.9,80026.0
7947,Legend of the Lost Tomb,PG,1997,0.0,"Adventure,Family,Thriller",90,4.5,0.0
7948,Legend of the Phantom Rider,R,2002,0.0,"Action,Western,Fantasy",100,4.8,0.0
7949,Legend of the Spirit Dog,PG,1997,0.0,Drama,86,6.2,0.0
7950,Legendary,PG-13,2010,0.19,"Drama,Sport",107,6.2,4979.0
7951,Legends of Oz: Dorothy's Return,PG,2013,8.46,"Animation,Adventure,Family",88,5.1,5613.0
7952,Legends of the Fall,R,1994,66.64,"Drama,Romance,War",133,7.5,154500.0
7953,Legends of the West,PG-13,1992,0.0,"Documentary,History",88,8.1,0.0
7954,Legion,R,2010,40.17,"Action,Fantasy,Horror",100,5.3,101554.0
7955,Legion of Iron,R,1990,0.0,"Action,Horror,Sci-Fi",90,4.0,0.0
7956,Legionnaire,R,1998,0.0,"Action,Adventure,Drama",99,5.5,0.0
7957,Lego Star Wars: The Empire Strikes Out,G,2012,0.0,"Animation,Action,Comedy",22,7.3,0.0
7958,Lego Suicide,PG-13,2012,0.0,"Animation,Short",0,8.7,0.0
7959,Lena's Holiday,PG-13,1991,0.0,"Comedy,Romance,Thriller",100,5.5,0.0
7960,Lend a Hand for Love,PG,2016,0.0,"Short,Fantasy",14,6.9,0.0
7961,"Lenexa, 1 Mile",R,2006,0.0,Drama,91,5.9,0.0
7962,Leo,R,2002,0.0,Drama,104,6.5,0.0
7963,Leonard Cohen: I'm Your Man,PG-13,2005,1.04,"Documentary,Biography,Music",105,6.8,2132.0
7964,Leonie,PG-13,2010,0.0,"Biography,Drama",102,6.0,0.0
7965,Leprechaun,R,1993,8.56,"Comedy,Fantasy,Horror",92,4.8,24989.0
7966,Leprechaun 2,R,1994,2.26,"Comedy,Fantasy,Horror",85,4.6,9499.0
7967,Leprechaun 3,R,1995,0.0,"Comedy,Fantasy,Horror",90,5.0,0.0
7968,Leprechaun Returns,R,2018,0.0,"Comedy,Fantasy,Horror",92,5.0,0.0
7969,Red Clover,R,2012,0.0,"Fantasy,Horror,Thriller",88,4.2,0.0
7970,Leroy & Stitch,G,2006,0.0,"Animation,Action,Adventure",73,6.2,0.0
7971,Les Misérables,PG-13,1998,14.1,"Crime,Drama,History",134,7.4,39773.0
7972,Les Misérables,PG-13,2012,148.81,"Drama,History,Musical",158,7.6,315096.0
7973,The Extraordinary Adventures of Adèle Blanc-Sec,PG,2010,0.0,"Action,Adventure,Comedy",107,6.3,0.0
7974,May Wine,R,1990,0.0,"Comedy,Romance",85,4.4,0.0
7975,The Sisters Brothers,R,2018,3.14,"Crime,Drama,Western",122,7.0,58546.0
7976,The Triplets of Belleville,PG-13,2003,7.0,"Animation,Comedy,Drama",80,7.8,52593.0
7977,Does This Mean We're Married?,PG-13,1991,0.0,Comedy,94,5.0,0.0
7978,Lesser Prophets,R,1997,0.0,"Crime,Drama",92,5.5,0.0
7979,Lessons Learned,G,2000,0.0,War,0,8.2,0.0
7980,Lessons in Love,R,2004,0.0,Thriller,94,5.2,0.0
7981,Let God Be the Judge,PG,2010,0.0,Drama,73,4.0,0.0
7982,Let Him Go,R,2020,0.0,"Crime,Drama,Thriller",113,6.7,0.0
7983,Let It Be Me,PG-13,1995,0.0,"Drama,Romance",88,5.7,0.0
7984,Let It Snow,R,2020,0.0,"Horror,Thriller",87,4.4,0.0
7985,Let It Snow,PG-13,2019,0.0,"Comedy,Romance",92,5.8,0.0
7986,Let Me In,R,2010,12.13,"Drama,Fantasy,Horror",116,7.1,115339.0
7987,Let Them All Talk,R,2020,0.0,"Comedy,Drama",113,6.1,0.0
7988,Let There Be Light,PG-13,2017,7.23,Drama,100,4.7,2618.0
7989, The Suite Life of Zack & Cody,G,2005–2008,0.0,"Comedy,Family",22,7.6,0.0
7990,Let the Devil Wear Black,R,1999,0.0,"Crime,Drama,Thriller",89,5.1,0.0
7991,Let's Be Cops,R,2014,82.39,"Action,Comedy,Crime",104,6.4,129186.0
7992,Let's Go to Prison,R,2006,4.61,"Comedy,Crime",84,6.0,24155.0
7993,Let's Kill All the Lawyers,R,1992,0.0,"Comedy,Drama",103,4.5,0.0
7994,Let's Ruin It with Babies,R,2014,0.0,"Comedy,Drama,Romance",80,5.3,0.0
7995,Let's Talk,R,2000,0.0,N/A,89,5.8,0.0
7996,Let's Talk Puberty for Boys,G,2006,0.0,Animation,49,8.7,0.0
7997,Lethal Eviction,R,2005,0.0,Thriller,97,4.3,0.0
7998,Lethal Seduction,R,1997,0.0,"Drama,Thriller",92,4.0,0.0
7999,Lethal Weapon 3,R,1992,144.73,"Action,Crime,Thriller",118,6.7,160557.0
8000,Lethal Weapon 4,R,1998,130.44,"Action,Crime,Thriller",127,6.6,156333.0
8001,Letter Never Sent,G,2015,0.0,"Family,Romance",90,6.4,0.0
8002,Letter to My Killer,PG-13,1995,0.0,Thriller,91,5.4,0.0
8003,Letter to the President,R,2005,0.0,"Documentary,Music",90,7.4,0.0
8004,Letters from Iwo Jima,R,2006,13.76,"Action,Adventure,Drama",141,7.9,156521.0
8005,Letters from a Killer,R,1998,0.0,"Crime,Drama,Mystery",104,5.4,0.0
8006,Letters to God,PG,2010,2.85,"Drama,Family",110,6.3,4789.0
8007,Letters to Juliet,PG,2010,53.03,"Adventure,Comedy,Drama",105,6.5,94718.0
8008,Levelland,R,2003,0.0,Drama,107,5.3,0.0
8009,Levity,R,2003,0.21,"Crime,Drama",100,6.4,6297.0
8010,Lewis & Clark & George,R,1997,0.0,"Comedy,Crime,Thriller",82,5.3,0.0
8011,Lewis Capaldi: Before You Go,G,2020,0.0,"Short,Music",4,7.6,0.0
8012,If Love Hadn't Left Me Lonely,R,2004,0.0,"Drama,Action",99,6.4,0.0
8013,Lexx,R,1996–2002,0.0,"Action,Adventure,Comedy",90,7.3,0.0
8014,Liar Liar,PG-13,1997,181.41,"Comedy,Fantasy",86,6.9,289825.0
8015,Liars All,R,2013,0.0,Thriller,92,4.2,0.0
8016,Liars Club,R,2001,0.01,"Comedy,Romance",99,6.8,63.0
8017,Liberal Arts,PG-13,2012,0.32,"Comedy,Drama,Romance",97,6.7,36788.0
8018,Liberty Heights,R,1999,3.73,"Comedy,Drama,Music",127,7.0,6556.0
8019,License to Wed,PG-13,2007,43.8,"Comedy,Romance",91,5.3,38503.0
8020,Lie Down with Dogs,R,1995,0.24,"Comedy,Romance",84,4.7,635.0
8021,Fling,R,2008,0.0,"Drama,Romance",98,6.0,0.0
8022,Liebestraum,R,1991,0.13,"Mystery,Thriller",112,5.9,1506.0
8023,Lies of the Twins,R,1991,0.0,Thriller,93,5.1,0.0
8024,Life,R,1999,63.84,"Comedy,Crime,Drama",108,6.8,47469.0
8025,Life,PG,2020,0.0,"Short,Drama",9,8.2,0.0
8026,Life,PG,2007,0.0,"Short,Drama",13,7.8,0.0
8027,Life,R,2015,0.0,"Biography,Drama",111,6.1,0.0
8028,Life,R,2017,30.23,"Horror,Sci-Fi,Thriller",104,6.6,213758.0
8029,Life 101: Angel's Secret,PG-13,2009,0.0,Drama,83,7.2,0.0
8030,Life After Beth,R,2014,0.08,"Comedy,Fantasy,Horror",89,5.7,20370.0
8031,Life After Death,G,1996,0.0,"Documentary,Mystery",25,6.9,0.0
8032,Life After Tomorrow,PG-13,2006,0.0,Documentary,73,7.2,0.0
8033,The Alarmist,R,1997,0.06,Comedy,92,5.1,902.0
8034,Life During Wartime,R,2009,0.28,"Comedy,Drama",98,6.4,7059.0
8035,Life Fine Tuned,G,2011,0.0,"Drama,Family,Music",120,5.9,0.0
8036,Life Goes on,R,2007,0.0,"Crime,Drama",96,7.4,0.0
8037,Life Is Hot in Cracktown,R,2009,0.0,"Crime,Drama",99,6.1,0.0
8038,Life Itself,R,2014,0.81,"Documentary,Biography",121,7.8,15121.0
8039,Life Itself,R,2018,4.1,"Drama,Romance",117,6.9,18990.0
8040,Life Like,R,2019,0.0,"Drama,Sci-Fi,Thriller",95,5.4,0.0
8041,Life Mission,PG-13,2012,0.0,"Short,Action,Drama",9,7.8,0.0
8042,Life Partners,R,2014,0.01,"Comedy,Drama,Romance",93,6.2,8496.0
8043,Life Stinks,PG-13,1991,4.1,Comedy,92,5.9,9900.0
8044,Life Without Bail,PG,2004,0.0,"Mystery,Short",17,8.5,0.0
8045,Life as We Know It,PG-13,2010,53.37,"Comedy,Drama,Romance",114,6.5,125715.0
8046,Life as a House,R,2001,15.65,Drama,125,7.5,43347.0
8047,Life for Sale,PG,2008,0.0,Documentary,84,7.2,0.0
8048,Life from the Inside,PG,2007,0.0,Comedy,24,8.2,0.0
8049,Life in a Day,PG-13,2011,0.25,"Documentary,Drama",95,7.6,15008.0
8050,Life in a Year,PG-13,2020,0.0,"Drama,Romance",107,6.1,0.0
8051,Life in the Bowling Lane,PG,2005,0.0,"Short,Comedy",40,4.0,0.0
8052,Life of Crime,R,2013,0.26,"Comedy,Crime",98,5.8,17776.0
8053,Life of Pi,PG,2012,124.99,"Adventure,Drama,Fantasy",127,7.9,594308.0
8054,Life of a Gigolo,R,1998,0.0,Drama,101,4.6,0.0
8055,Life of a King,PG-13,2013,0.01,Drama,100,6.9,6297.0
8056,Life of the Party,R,2005,0.0,"Comedy,Drama,Sport",0,5.4,0.0
8057,Life of the Party,PG-13,2018,52.86,Comedy,105,5.6,35128.0
8058,Life on the Line,R,2015,0.0,"Action,Thriller",97,5.2,0.0
8059,Life or Something Like It,PG-13,2002,14.45,"Comedy,Romance",103,5.8,23723.0
8060,Life with Mikey,PG,1993,12.44,"Comedy,Family",91,5.6,5644.0
8061,"Life, Animated",PG,2016,0.24,"Documentary,Comedy,Drama",92,7.5,5762.0
8062,Apartment 12,R,2000,0.0,"Comedy,Romance",89,5.0,0.0
8063,Lifebreath,R,1997,0.0,"Drama,Thriller,Romance",90,5.4,0.0
8064,Lift,R,2001,0.0,"Crime,Drama",85,6.3,0.0
8065,Lift,G,2004,0.0,"Comedy,Short",30,7.7,0.0
8066,Lifted,G,2006,0.0,"Animation,Short,Comedy",5,7.8,0.0
8067,Lifted,PG-13,2010,0.0,Drama,108,6.6,0.0
8068, Eureka,PG,2006–2012,0.0,"Adventure,Comedy,Drama",44,8.0,0.0
8069,Light It Up,R,1999,5.87,"Drama,Thriller",99,6.0,3592.0
8070,Light Sleeper,R,1992,1.05,"Crime,Drama",103,6.8,6325.0
8071,Light from the Darkroom,PG-13,2014,0.0,"Action,Drama,Thriller",90,6.8,0.0
8072,Light of My Life,R,2019,0.0,"Drama,Sci-Fi,Thriller",119,6.6,0.0
8073,Lightning Field,R,1991,0.0,"Drama,Sci-Fi,Horror",86,5.0,0.0
